Grid,Label,RSSI_0_0,RSSI_0_8,RSSI_8_0,RSSI_8_8,RSSI_16_0,RSSI_16_8
7_3,in,,,-54.0,-79.0,-86.0,-93.0
7_3,in,,,-62.0,-82.0,-85.0,-95.0
7_3,in,,,-56.0,,-87.0,-93.0
7_3,in,,,-54.0,-81.0,-86.0,-93.0
7_3,in,-96.0,,,-81.0,-88.0,
7_3,in,,,,-81.0,-88.0,-94.0
7_3,in,,,-56.0,-81.0,-83.0,
7_3,in,,-92.0,-58.0,-83.0,-82.0,-94.0
7_3,in,,,-54.0,,-83.0,
7_3,in,,,-60.0,-80.0,,-98.0
7_3,in,,-90.0,-56.0,-84.0,,-93.0
7_3,in,,-92.0,-60.0,-81.0,,-94.0
7_3,in,,,-54.0,-83.0,,
7_3,in,,,-62.0,-79.0,-85.0,-94.0
7_3,in,,-92.0,,,-85.0,-96.0
7_3,in,,,-62.0,-83.0,-84.0,-94.0
7_3,in,,,-62.0,-84.0,-83.0,
7_3,in,,,-62.0,-80.0,,
7_3,in,,,-60.0,-84.0,-84.0,-98.0
7_3,in,,-90.0,-56.0,-80.0,,
7_3,in,,-90.0,-56.0,-82.0,-84.0,-94.0
7_3,in,,-92.0,-62.0,-80.0,,
7_3,in,,,-54.0,-80.0,-82.0,-94.0
7_3,in,,,,-80.0,-84.0,-93.0
7_3,in,-96.0,,-54.0,,-88.0,-95.0
7_3,in,,,-56.0,-79.0,,
7_3,in,,,,-80.0,-85.0,-94.0
7_3,in,,,-56.0,-80.0,-84.0,
7_3,in,,,-62.0,-79.0,,
7_3,in,,,-62.0,-79.0,-81.0,
7_3,in,,,-56.0,-79.0,,-94.0
7_3,in,,,-56.0,-79.0,,
7_3,in,,,-56.0,-83.0,,
7_3,in,,-90.0,-56.0,-79.0,-89.0,
7_3,in,,,,-79.0,-88.0,-93.0
7_3,in,-96.0,,-62.0,-80.0,-83.0,-92.0
7_3,in,,,,-79.0,-89.0,-94.0
7_3,in,,,-56.0,-82.0,,
7_3,in,,-92.0,-62.0,-83.0,-82.0,-93.0
7_3,in,,,-56.0,-81.0,,-95.0
7_3,in,,-94.0,-56.0,-80.0,-84.0,
7_3,in,,,-64.0,-81.0,-84.0,-93.0
7_3,in,,,,-81.0,-83.0,-92.0
7_3,in,,,-54.0,-80.0,-84.0,
7_3,in,,-92.0,-62.0,-81.0,,-92.0
7_5,in,,,-64.0,-74.0,-84.0,
7_5,in,,,-60.0,-73.0,-83.0,
7_5,in,-96.0,,-66.0,-74.0,-81.0,-93.0
7_5,in,-95.0,,-60.0,-71.0,-87.0,-92.0
7_5,in,,,-62.0,-72.0,-88.0,-93.0
7_5,in,-94.0,,-62.0,-72.0,-82.0,-91.0
7_5,in,-96.0,,-66.0,-72.0,-84.0,-92.0
7_5,in,-92.0,,,-72.0,-90.0,-94.0
7_5,in,,,-66.0,-73.0,-86.0,-89.0
7_5,in,,,-58.0,-72.0,-82.0,-93.0
7_5,in,-92.0,,-66.0,-72.0,-89.0,-91.0
7_5,in,,,,,-89.0,-95.0
7_5,in,-91.0,,-66.0,-71.0,-81.0,-94.0
7_5,in,-88.0,,-60.0,-73.0,-93.0,
7_5,in,,,,-71.0,-82.0,-95.0
7_5,in,,,-60.0,-76.0,-81.0,-95.0
7_5,in,,,-62.0,-71.0,,-92.0
7_5,in,-93.0,,-66.0,-71.0,,
7_5,in,-92.0,,,-72.0,-82.0,
7_5,in,,,-62.0,-73.0,,
7_5,in,,,-62.0,-76.0,-87.0,-94.0
7_5,in,-91.0,,,-71.0,-84.0,-91.0
7_5,in,-92.0,,-66.0,-73.0,-82.0,
7_5,in,-94.0,,-62.0,-73.0,-81.0,
7_5,in,,,,,-88.0,
7_5,in,-91.0,-92.0,-60.0,-75.0,-81.0,-92.0
7_5,in,,,,-74.0,,-94.0
7_5,in,-95.0,,,,-83.0,
7_5,in,-95.0,,,-73.0,,-92.0
7_5,in,,,-60.0,-71.0,-82.0,-94.0
7_5,in,-91.0,,-60.0,-71.0,-82.0,-94.0
7_5,in,-97.0,,,-72.0,,-91.0
7_5,in,,,-64.0,-72.0,,
7_5,in,-94.0,,-66.0,-71.0,-88.0,
7_5,in,,,-60.0,-76.0,-89.0,-94.0
7_5,in,-93.0,,,,-82.0,
7_5,in,,,-60.0,-73.0,-83.0,-93.0
7_5,in,,,-60.0,,-82.0,
7_5,in,-90.0,,-62.0,,,
7_5,in,-91.0,,,,,
7_5,in,,,-62.0,-71.0,,-92.0
7_5,in,,,-60.0,,,-94.0
7_5,in,,,-66.0,-76.0,,-94.0
7_5,in,-98.0,,-60.0,-71.0,,
7_5,in,-96.0,-96.0,,-71.0,,-95.0
7_5,in,-93.0,,-62.0,-72.0,-81.0,-92.0
7_5,in,,,-62.0,-72.0,-83.0,-92.0
7_5,in,,-94.0,-60.0,,-82.0,-94.0
7_5,in,,,-62.0,-69.0,-83.0,
7_5,in,,,-62.0,-71.0,-82.0,-95.0
7_5,in,-88.0,,-62.0,-72.0,-89.0,-95.0
7_5,in,,,,-70.0,-83.0,-92.0
7_5,in,,,-62.0,-76.0,-89.0,-95.0
7_5,in,,,-62.0,-71.0,-83.0,-91.0
7_5,in,-90.0,,-66.0,-71.0,-81.0,-96.0
7_5,in,-91.0,,-60.0,-72.0,-82.0,-95.0
7_5,in,-91.0,,-62.0,-72.0,-81.0,-94.0
7_5,in,-93.0,,-66.0,-72.0,-83.0,-94.0
7_5,in,-92.0,,-60.0,-75.0,-80.0,
7_5,in,-96.0,,-62.0,-73.0,-89.0,-98.0
7_5,in,,,-62.0,-71.0,-82.0,-97.0
7_5,in,-90.0,,-62.0,-76.0,-80.0,
7_5,in,-91.0,,-64.0,,-90.0,
7_5,in,-91.0,,-62.0,-77.0,,
7_5,in,-90.0,,,-76.0,-82.0,-94.0
7_5,in,,,-64.0,-72.0,,-93.0
7_5,in,-90.0,,,-72.0,-83.0,-96.0
7_5,in,,,-64.0,-71.0,-82.0,
7_5,in,,,-62.0,-77.0,,
7_5,in,-95.0,,,-72.0,-82.0,
7_5,in,,,-60.0,-71.0,-89.0,-96.0
7_5,in,-90.0,,-60.0,-71.0,-90.0,
7_5,in,,,-60.0,-73.0,-81.0,
7_5,in,-91.0,,-60.0,-70.0,,
7_5,in,,,-66.0,-75.0,,
7_5,in,,,-60.0,,-83.0,-96.0
7_5,in,,-96.0,,-76.0,-81.0,
7_5,in,-97.0,,,-72.0,,
7_5,in,,,-60.0,-72.0,,-93.0
7_5,in,-90.0,,-62.0,-76.0,-82.0,-93.0
7_5,in,,,-60.0,,-82.0,-93.0
7_5,in,-92.0,,-62.0,,,
7_5,in,,,-60.0,-71.0,-84.0,
7_5,in,,,-60.0,,,-93.0
7_5,in,-92.0,,,-71.0,,-94.0
7_5,in,,,,-70.0,-82.0,
7_5,in,,,-64.0,-75.0,,
7_5,in,,,,-71.0,-84.0,
7_5,in,-89.0,,-66.0,-71.0,-81.0,
7_5,in,-94.0,,-64.0,-75.0,-82.0,
7_5,in,,,-60.0,-70.0,,-93.0
7_5,in,-90.0,,,,-82.0,-92.0
7_5,in,,,-60.0,-76.0,-84.0,-93.0
7_5,in,,,-66.0,-75.0,,-92.0
7_5,in,,,-60.0,,-83.0,
7_5,in,-94.0,-94.0,,,-82.0,-94.0
7_5,in,-91.0,,-60.0,-76.0,,
7_5,in,,,-60.0,,-89.0,-91.0
7_5,in,,,,-72.0,-91.0,
7_5,in,-93.0,,-64.0,-77.0,,
7_7,in,-90.0,-88.0,,-77.0,-80.0,-94.0
7_7,in,,,-66.0,-77.0,-89.0,-94.0
7_7,in,-93.0,,,-78.0,-79.0,-93.0
7_7,in,-91.0,,-68.0,,-89.0,-93.0
7_7,in,,,-62.0,,-87.0,
7_7,in,,,,-69.0,-87.0,
7_7,in,,,,-79.0,-88.0,
7_7,in,,,-66.0,-74.0,-83.0,-97.0
7_7,in,,,-64.0,-75.0,-79.0,
7_7,in,-94.0,,,-70.0,-82.0,-92.0
7_7,in,,,,-68.0,-80.0,-91.0
7_7,in,-97.0,,-62.0,-70.0,,
7_7,in,-96.0,,-64.0,-70.0,,
7_7,in,,,-66.0,,,
7_7,in,,,,-69.0,,
7_7,in,,,,-82.0,-78.0,-95.0
7_7,in,-89.0,,-64.0,,-80.0,
7_7,in,,,-64.0,-69.0,,
7_7,in,,,-64.0,-71.0,-80.0,-94.0
7_7,in,-93.0,-96.0,-64.0,-69.0,-89.0,-95.0
7_7,in,-92.0,,-64.0,-70.0,-80.0,
7_7,in,,,-64.0,-70.0,-83.0,
7_7,in,-92.0,,-62.0,-79.0,,
7_7,in,,-96.0,-66.0,-70.0,-86.0,
7_7,in,-95.0,,-66.0,-69.0,-79.0,
7_7,in,-92.0,,-68.0,-70.0,-79.0,-92.0
7_7,in,-92.0,,,-74.0,-79.0,-94.0
7_7,in,-96.0,-94.0,,,-85.0,
7_7,in,-91.0,-94.0,-66.0,-72.0,-80.0,-93.0
